order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,gross_merchandise_value,freight_value,item_count,seller_count,payment_value,payment_installments,payment_types,review_score,review_count,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,actual_delivery_days,promised_delivery_days,is_late,net_revenue
ec7a019261fce44180373d45b442d78f,c24fc5f9a446b4d8262041b9c64de772,delivered,2017-01-05 11:56:06,2017-01-05 12:10:17,2017-01-06 12:43:41,2017-01-11 13:14:05,2017-02-01,10.9,8.72,1,1,19.62,1,1,5.0,1.0,f7b981e8a280e455ac3cbe0d5d171bd1,80030,curitiba,PR,6.054155092592593,26.502708333333334,0,19.62
b95a0a8bd30aece4e94e81f0591249d8,ff3c6d35b4927c9b965aa6a68dcf56e4,delivered,2017-01-05 12:01:20,2017-01-07 03:35:37,2017-01-11 16:22:53,2017-01-17 15:38:58,2017-02-13,10.9,8.72,1,1,19.62,1,1,5.0,1.0,83e7958a94bd7f74a9414d8782f87628,80030,curitiba,PR,12.151134259259258,38.49907407407407,0,19.62
38bcb524e1c38c2c1b60600a80fc8999,d2c63ad286e3ca9dd69218008d61ff81,delivered,2017-01-05 12:06:36,2017-01-07 03:45:22,2017-01-11 15:35:54,2017-01-16 16:05:22,2017-02-13,2.9,8.72,1,1,11.62,1,1,5.0,1.0,728e4a7d0db4845270091ded0923c71f,80540,curitiba,PR,11.165810185185185,38.495416666666664,0,11.620000000000001
7a18a504c1a4b32d883e68de2e1a7db0,e6bee29442c761ff0dfb9a4414922a5c,delivered,2017-01-05 12:09:08,2017-01-07 03:44:08,2017-01-11 15:35:53,2017-01-16 15:43:29,2017-02-13,7.9,8.72,1,1,16.62,1,1,5.0,1.0,728e4a7d0db4845270091ded0923c71f,80540,curitiba,PR,11.148854166666666,38.493657407407404,0,16.62
6acecf438369055d9243e121045cca74,42d857e22f61f10476f0cda1aacc018a,delivered,2017-01-05 12:11:23,2017-01-07 03:44:07,2017-01-11 16:22:53,2017-01-17 16:06:30,2017-02-13,9.9,8.72,1,1,18.62,1,1,5.0,1.0,728e4a7d0db4845270091ded0923c71f,80540,curitiba,PR,12.163275462962963,38.492094907407406,0,18.62
34bf4feda1e203af64692d97c6950c39,64b56cb1662271f54a81d96a28741487,delivered,2017-01-05 12:14:58,2017-01-07 03:35:24,2017-01-11 16:09:04,2017-01-16 16:13:55,2017-02-01,10.9,8.72,1,1,19.62,1,1,5.0,1.0,da9c90677b1963eca1cf8a14c338cf6e,80220,curitiba,PR,11.1659375,26.48960648148148,0,19.62
40599d3d28b75746952ded75566637b9,efdf4a7c78d7c364046efb69035d1d4f,delivered,2017-01-05 13:01:48,2017-01-07 03:45:49,2017-01-11 16:08:53,2017-01-16 15:43:21,2017-02-13,11.9,8.72,1,1,20.62,1,1,5.0,1.0,ef89f6e31311594d74becf9e18c73693,80030,curitiba,PR,11.1121875,38.45708333333334,0,20.62
ce86fa5a5108884726a2244bcae51ae6,8fa33a3159dfc303b8aeccf859b9bee5,delivered,2017-01-05 13:29:03,2017-01-07 03:45:23,2017-01-11 15:35:54,2017-01-16 16:05:21,2017-02-01,10.9,8.72,1,1,19.62,1,1,5.0,1.0,d753459418d268407f19b64be28e3c5a,80030,curitiba,PR,11.108541666666667,26.438159722222224,0,19.62
7004296aa0256632eaddc171edaf727f,3a7856f2a103364d279de7f72e18b7c4,delivered,2017-01-05 13:31:22,2017-01-07 03:44:29,2017-01-11 15:35:53,2017-01-16 16:05:21,2017-02-01,10.9,8.72,1,1,19.62,1,1,5.0,1.0,29a63a400c3ca9982907ce8de1f19527,80030,curitiba,PR,11.10693287037037,26.436550925925925,0,19.62
cce1b8a1c5f8b1d224e19628299c8f54,63433f6eb6f0a79cbb24e940d0ab17ad,delivered,2017-01-05 13:33:45,2017-01-07 03:44:27,2017-01-11 15:35:53,2017-01-17 16:51:39,2017-02-01,10.9,8.72,1,1,19.62,1,1,5.0,1.0,6222ef69df52b4ed71be551725551cc0,82600,curitiba,PR,12.137430555555556,26.434895833333332,0,19.62
