order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,gross_merchandise_value,freight_value,item_count,seller_count,payment_value,payment_installments,payment_types,review_score,review_count,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,actual_delivery_days,promised_delivery_days,is_late,net_revenue
2645613a9e103fee7499d4f4016b9586,c769d261fe94fe9791db6a2ec569efd9,delivered,2018-06-01 00:39:55,2018-06-01 02:33:09,2018-06-01 14:33:00,2018-06-11 17:12:09,2018-07-04,49.9,12.79,1,1,62.69,3,1,4.0,1.0,8ef940c8c63e85e9e2fd65f7e8b6581c,11045,santos,SP,10.689050925925926,32.97228009259259,0,62.69
15dbd4fa73037a8e8a6c619e4cffd46c,0f5cbabecf09e4453086b1db91138cb8,delivered,2018-06-01 01:20:55,2018-06-01 02:33:09,2018-06-04 15:09:00,2018-06-09 11:04:11,2018-06-29,899.0,20.38,1,1,919.38,10,1,5.0,1.0,a152c44fe84bce34a61421260f371192,19065,presidente prudente,SP,8.405046296296296,27.94380787037037,0,919.38
30d2a2368488274228f1d64c2ab3231e,ac57edb936ba767e31cdfd3d727932d6,delivered,2018-06-01 01:47:21,2018-06-05 04:31:01,2018-06-05 14:51:00,2018-06-26 00:12:44,2018-07-19,450.0,23.2,1,1,473.2,1,1,4.0,1.0,c613d08c38745b67cc5aff94e3fc04b2,67130,ananindeua,PA,24.93429398148148,47.92545138888889,0,473.2
8683ae8607ec5fd83805116545a82385,4eeb9ef829326203bedf160634900db8,delivered,2018-06-01 01:50:02,2018-06-01 02:33:11,2018-06-14 14:32:00,2018-06-19 18:46:28,2018-08-02,39.9,19.32,1,1,59.22,1,1,4.0,1.0,c577360d17a96c95a6834efc1881fe02,22610,rio de janeiro,RJ,18.705856481481483,61.92358796296296,0,59.22
8a9be36ffd78382f9ac518945e909636,de30bd949849b73af18418c2a5d4599c,delivered,2018-06-01 04:19:11,2018-06-01 05:01:36,2018-06-01 09:05:00,2018-06-13 15:46:48,2018-07-05,78.0,18.43,1,1,96.43,4,1,1.0,1.0,b5464389046818dc7c08d2c2ad6cbf39,35171,coronel fabriciano,MG,12.477511574074073,33.82001157407407,0,96.43
9bd2f19fdebcf5928f0971caeac464d9,3dfb839c63ae6b7545b643714e1b6dc3,delivered,2018-06-01 06:55:40,2018-06-01 07:42:11,2018-06-05 12:06:00,2018-06-15 00:41:31,2018-07-18,330.0,39.0,1,1,369.0,3,1,3.0,1.0,a1639a426ff70ff47ebc24af426b3078,62600,itapaje,CE,13.74017361111111,46.711342592592594,0,369.0
162fcce5f7c895e5afb504f6f1cee4ed,f581d009238201744f193e9fce843a3b,delivered,2018-06-01 07:11:05,2018-06-01 15:52:45,2018-06-04 09:14:00,2018-06-11 19:07:24,2018-07-04,55.0,12.83,1,1,67.83,1,1,5.0,1.0,b17edf8c0f122279a1160720468ebc69,18605,botucatu,SP,10.49744212962963,32.700636574074075,0,67.83
fe9ee959acb4aa3fd81440e75ccbe0cf,1cd692deef2d7185f844c03f3f29599f,delivered,2018-06-01 07:29:26,2018-06-01 08:22:46,2018-06-04 13:10:00,2018-06-08 17:42:24,2018-07-11,123.99,15.75,1,1,139.74,2,1,5.0,1.0,f2a9551380c53ba8f5950fe1534b37a5,30320,belo horizonte,MG,7.425671296296296,39.68789351851852,0,139.74
935a65ea45bc5c2692cdb3d0141941ca,205f0ff8598ac037f52616b3edf13337,delivered,2018-06-01 07:29:39,2018-06-01 08:22:46,2018-06-05 07:41:00,2018-06-21 16:26:52,2018-07-18,399.0,86.34,1,1,485.34,1,1,5.0,1.0,11261d6c406cfc26a6749bd5cbd45be7,62800,aracati,CE,20.37306712962963,46.68774305555556,0,485.34000000000003
44c29a73f92d2ec846b75feec8e70e81,c15fc378c7f70bbd1c40570e6b4a69d2,delivered,2018-06-01 08:18:56,2018-06-01 08:32:28,2018-06-01 12:47:00,2018-06-06 21:35:47,2018-07-11,25.49,15.23,1,1,40.72,1,1,4.0,1.0,23f9e36d85a8b2fcca3dfb9a75c69c3c,73105,brasilia,DF,5.553368055555556,39.65351851851852,0,40.72
d245d1728ad7cc2081cb50838d7d6fcb,49d1638db99abf0e8d8c03b9c15e869b,delivered,2018-06-01 08:19:07,2018-06-01 08:32:24,2018-06-01 14:28:00,2018-06-05 21:33:58,2018-07-11,25.9,18.23,1,1,44.13,2,1,5.0,1.0,6a63f8c323a91d9c51502e4d6274645e,71680,brasilia,DF,4.5519791666666665,39.653391203703706,0,44.129999999999995
0711b9c575a5235790c3f863179c3267,0338cedf9fd370fe655047aaa0725078,delivered,2018-06-01 08:21:03,2018-06-02 03:15:21,2018-06-05 08:27:00,2018-06-13 00:08:45,2018-07-12,390.0,70.47,3,1,460.47,1,1,1.0,1.0,1f98d2384ff7a372e6a2d3bb75cbcd54,36680,sao joao nepomuceno,MG,11.658125,40.65204861111111,0,460.47
5548dc95d19f69811f26b8dc9f5fd690,22e40f23e407606505fea9fbe15b9ad4,delivered,2018-06-01 08:26:56,2018-06-02 03:35:11,2018-06-05 12:07:00,2018-06-11 15:49:41,2018-07-16,105.0,23.66,1,1,128.66,1,1,5.0,1.0,aaf915da4aea5e5bcd55fc6daf8abe92,89652,ibiam,SC,10.307465277777778,44.647962962962964,0,128.66
33a26356ae145bf4a27c25447e5d1f01,78f12bb3fe31d58161ee7bc04220a989,delivered,2018-06-01 08:29:05,2018-06-01 08:51:52,2018-06-04 14:39:00,2018-06-06 18:46:44,2018-06-26,27.99,7.39,1,1,35.38,3,1,5.0,1.0,4394d455191db1f4b772872c358bd37e,13308,itu,SP,5.428923611111111,24.646469907407408,0,35.379999999999995
9a8f4939178c23dddbcf20a52a1fd1c3,e3f5487587d3aff5ed923df31f8cb1cc,delivered,2018-06-01 08:30:41,2018-06-01 08:51:55,2018-06-04 14:14:00,2018-06-08 00:23:31,2018-06-26,99.9,12.6,1,1,112.5,5,1,2.0,1.0,0816f7b521e6bf27dc629cab00e5cc5e,6866,itapecerica da serra,SP,6.661689814814815,24.645358796296296,0,112.5
e79df67f75682fe73238128b710c4328,f9ef7d0fe816e5c2c39382b5ce51141d,delivered,2018-06-01 08:45:23,2018-06-01 08:55:30,2018-06-04 06:23:00,2018-06-18 15:26:56,2018-07-11,258.0,45.22,2,1,303.22,8,1,1.0,1.0,dd6dfc5917f6b20fd2fa5e8f44adb1bd,25953,teresopolis,RJ,17.278854166666665,39.63515046296296,0,303.22
bac64cbfd217477d0b1d11fd3552ffbf,1600093c29588c00ddcdecf90a48a37e,delivered,2018-06-01 08:53:45,2018-06-01 09:12:26,2018-06-05 11:36:00,2018-06-08 14:51:57,2018-07-05,43.0,18.23,1,1,61.23,1,1,5.0,1.0,fcdaeb2765f628e77ac122697be8b6e1,70655,brasilia,DF,7.24875,33.62934027777778,0,61.230000000000004
66f7198bd04aafcefc81148b6c433c18,047bf05a26a10d5fd5f98a37b5ad1848,delivered,2018-06-01 08:56:59,2018-06-01 09:12:23,2018-06-18 17:05:00,2018-06-21 00:05:57,2018-07-11,79.99,22.87,1,1,102.86,5,1,4.0,1.0,2eb9d66d7bbb2fc1083e530b8e51dff9,9320,maua,SP,19.631226851851853,39.627094907407404,0,102.86
e11041ba5d434c8bcb7640e75a52f106,446540c9ca2417bd019af1774d7e0dd8,delivered,2018-06-01 09:26:53,2018-06-02 03:11:38,2018-06-04 13:51:00,2018-06-13 21:08:39,2018-07-13,99.97,23.63,1,1,123.6,1,1,5.0,1.0,6cb756e739c23e79a4968916ad7899f1,44600,ipira,BA,12.487337962962963,41.60633101851852,0,123.6
e309a85cd901c566767a2aa98090085c,b2f351b578d5fa960f941afe5379cedc,delivered,2018-06-01 09:35:57,2018-06-02 03:31:49,2018-06-04 10:55:00,2018-06-05 16:52:18,2018-06-26,139.9,13.88,1,1,153.78,1,1,3.0,1.0,0f00ec227ecc76530782aa0fcb87f0e2,1507,sao paulo,SP,4.303020833333333,24.600034722222222,0,153.78
f256f9e290a782032234f9bb030d2fb3,9323f13e6c2405265af9075dc4e23ddb,delivered,2018-06-01 09:38:06,2018-06-01 09:53:33,2018-06-01 11:53:00,2018-06-08 00:26:48,2018-07-04,179.99,14.38,1,1,194.37,2,1,1.0,1.0,d8fec42fe6e875b09a809547f72a73cb,30140,belo horizonte,MG,6.617152777777778,32.59854166666667,0,194.37
efe9725dbc15f09b8e8b95c6331655ba,32e3df990cf96c966d073b0e42b27cda,delivered,2018-06-01 09:49:41,2018-06-02 03:31:50,2018-06-05 15:15:00,2018-06-11 12:56:55,2018-07-04,256.0,29.98,2,1,285.98,1,1,5.0,1.0,815c9ad0cc399929a7d27cc7a4954a0a,19900,ourinhos,SP,10.130023148148148,32.590497685185184,0,285.98
0818699476819463109688475b808343,53e644c7c57416bdaf0409e656ee8b0a,delivered,2018-06-01 09:57:51,2018-06-02 09:51:38,2018-06-04 13:47:00,2018-06-09 18:11:08,2018-07-04,2547.0,60.09,3,1,2607.09,10,1,3.0,1.0,26b5839e505ee33e6a449f7c2c403f99,15400,olimpia,SP,8.34255787037037,32.58482638888889,0,2607.09
947857fc478a90e909d7e3d4b2b9dfb3,1a638e2556f263ac0094533ef5a75586,delivered,2018-06-01 10:10:44,2018-06-01 10:31:47,2018-06-04 06:05:00,2018-06-13 20:03:19,2018-07-11,118.99,18.71,1,1,137.7,3,1,3.0,1.0,73f05d0e35fef9069db079662d5cd28b,93037,sao leopoldo,RS,12.411516203703703,39.57587962962963,0,137.7
c4451307baafd35a8fbd349339881a10,ce738845c4d6188c95f2091d90eac164,delivered,2018-06-01 10:15:58,2018-06-01 10:31:57,2018-06-04 14:19:00,2018-06-08 21:11:44,2018-07-04,65.0,13.81,1,1,78.81,3,1,5.0,1.0,0bc4269327570a9a28fe8e54ffabd3bc,18150,ibiuna,SP,7.455393518518519,32.57224537037037,0,78.81
