order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,gross_merchandise_value,freight_value,item_count,seller_count,payment_value,payment_installments,payment_types,review_score,review_count,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,actual_delivery_days,promised_delivery_days,is_late,net_revenue
9694aa09499321709cdb542840ebbbb2,18cf90f4d4f765bd1ca02c2af5e214ea,delivered,2018-05-01 00:02:11,2018-05-01 03:53:50,2018-05-03 12:31:00,2018-05-08 19:18:47,2018-06-01,229.69,24.19,1,1,253.88,3,1,5.0,1.0,d70518ac1bd8900a2c3c6b2636720abb,86058,londrina,PR,7.803194444444444,30.998483796296295,0,253.88
43d6e5bfdbbfac022b7dad46056dfa64,6e87b43c60c9c1cb6d51732a3b238f95,delivered,2018-05-01 00:36:33,2018-05-01 03:53:54,2018-05-02 13:22:00,2018-05-07 20:58:36,2018-05-29,43.8,36.46,2,1,80.26,1,1,5.0,1.0,24e1bb8b3927e015aaed7b67597ac938,12306,jacarei,SP,6.848645833333333,27.974618055555556,0,80.25999999999999
706f426a3e276fbc171e2d3aafbf2e1a,dc745d5f5de1082bd0aebd9d8aec53d8,delivered,2018-05-01 01:28:38,2018-05-01 03:53:59,2018-05-02 13:43:00,2018-05-07 21:58:22,2018-05-22,49.0,19.32,1,1,68.32,6,1,5.0,1.0,b7e2b4e7e5bbfc11eb1b22e6d822926b,3054,sao paulo,SP,6.8539814814814815,20.938449074074075,0,68.32
0094bd07f49fed90209ffa62d1ef26d6,de0c1a4d8c367c58d66e61dfa379f4cf,delivered,2018-05-01 02:04:16,2018-05-03 04:12:53,2018-05-10 19:19:00,2018-05-16 21:12:15,2018-05-14,11.53,7.39,1,1,18.92,1,1,1.0,1.0,67339b5ed21a26219ebbeba53fba836a,11725,praia grande,SP,15.797210648148148,12.913703703703703,1,18.919999999999998
b925a62bfdf14b152f2fb572d1aa672c,c8707c963b890f39de31f9bf371d1225,delivered,2018-05-01 02:33:53,2018-05-01 03:55:17,2018-05-03 16:38:00,2018-05-11 17:45:59,2018-06-08,99.9,0.0,1,1,99.9,3,1,4.0,1.0,51a3c390fa17c66123f1b700816b111e,23058,rio de janeiro,RJ,10.633402777777778,37.89313657407408,0,99.9
9f1e272c76bf064ee7a4da8898a4beae,6890c1b7e13add84a58fe3b0c472b18f,delivered,2018-05-01 03:55:02,2018-05-02 09:35:18,2018-05-04 08:44:00,2018-06-06 12:22:29,2018-06-05,139.99,23.91,1,1,163.9,3,1,5.0,1.0,c3f1ee45aa00c2c603b32631bd1b0826,44380,cruz das almas,BA,36.35239583333333,34.836782407407405,1,163.9
ba82a226d055b7cd8455167068fa576d,78fd916635f6a0b05a86a3b62dd67e95,delivered,2018-05-01 04:58:22,2018-05-01 06:13:25,2018-05-08 12:25:00,2018-05-14 23:18:31,2018-05-30,156.0,18.97,1,1,174.97,8,1,5.0,1.0,668dc9fde9d42de2f1ac1ddaa7823694,31010,belo horizonte,MG,13.763993055555556,28.792800925925928,0,174.97
e18cae15f26662973fbe293e695ffcef,53ee287b218a0da1c0b0d15a6017ba25,delivered,2018-05-01 07:11:23,2018-05-01 07:33:17,2018-05-03 11:51:00,2018-05-09 00:32:50,2018-05-28,79.99,16.53,1,1,96.52,1,1,5.0,1.0,bbea9ab1715788f320f07df795a7a05e,82400,curitiba,PR,7.723229166666667,26.70042824074074,0,96.52
6521b1807385a964cc81a47662bd6ca2,cd5dd3338f6485acca4c019c5bc902f4,delivered,2018-05-01 07:24:30,2018-05-01 07:35:09,2018-05-03 09:26:00,2018-05-11 18:23:46,2018-06-06,29.99,23.72,1,1,53.71,1,1,5.0,1.0,8efd473d351ff73c800786de39af5e4b,95900,lajeado,RS,10.457824074074074,35.691319444444446,0,53.709999999999994
7530b513e10d1b7a2b03962be180f627,a0ace797df6c4f31dc42c2a334a91080,delivered,2018-05-01 07:35:17,2018-05-01 07:53:20,2018-05-03 14:15:00,2018-05-08 19:19:03,2018-05-14,19.49,7.87,1,1,27.36,1,1,5.0,1.0,db13e24868366320abdfb4139a989657,11495,guaruja,SP,7.488726851851852,12.683831018518518,0,27.36
