order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,gross_merchandise_value,freight_value,item_count,seller_count,payment_value,payment_installments,payment_types,review_score,review_count,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,actual_delivery_days,promised_delivery_days,is_late,net_revenue
c9dbbd1ca9411200390b157cb42ea79a,10fe5969e9451138c0f393cf702f8495,delivered,2017-05-01 01:18:22,2017-05-01 02:55:20,2017-05-09 13:58:24,2017-05-12 12:23:06,2017-06-01,60.9,14.6,1,1,75.5,1,1,5.0,1.0,7118f503fd56b67980229260380b0f2a,38175,santa juliana,MG,11.46162037037037,30.945578703703703,0,75.5
73689c18cffbd61ae75e2983453b4689,7d95f28e19204d8967a228cd7ea11896,delivered,2017-05-01 08:58:52,2017-05-01 09:10:16,2017-05-02 13:12:56,2017-05-05 13:07:45,2017-05-24,149.9,11.66,1,1,161.56,10,1,5.0,1.0,f804ed90360900357b6db9d7635d275d,17240,bocaina,SP,4.172835648148149,22.625787037037036,0,161.56
fd9486ae13f513ac59c3f6c23bb003c7,b3533b37eba6b3bf4c05167aeac93673,delivered,2017-05-01 08:59:52,2017-05-03 11:35:45,2017-05-05 13:58:17,2017-05-10 09:13:50,2017-05-23,99.9,12.09,1,1,111.99,1,1,5.0,1.0,368c35b244c7bafbebd6481be7a74a57,15885,novais,SP,9.009699074074074,21.625092592592594,0,111.99000000000001
fbe1661023a94e53d4ec2c938e38c8f2,4383f87d5f45debd945f3ffede25398a,delivered,2017-05-01 09:35:45,2017-05-01 09:50:11,2017-05-03 12:10:34,2017-05-05 17:42:02,2017-05-25,13.98,14.52,1,1,28.5,2,1,4.0,1.0,a637f956dfe66871006404aa52599594,36047,juiz de fora,MG,4.337696759259259,23.60017361111111,0,28.5
16199536457f2466f82bcf8caa590657,c22bfdfb53e8b78e4e8f250920aaeabc,delivered,2017-05-01 09:40:06,2017-05-01 09:50:18,2017-05-04 11:52:53,2017-05-08 13:37:55,2017-05-23,79.9,11.17,1,1,91.07,1,1,5.0,1.0,db8f6f7ec850e5dff109a6ba20988b22,4660,sao paulo,SP,7.165150462962963,21.59715277777778,0,91.07000000000001
9ca8a98b31ed734b2db90fca420cda8e,a72bd498fc675be01dcf6c5f5e86e520,delivered,2017-05-01 09:54:59,2017-05-01 10:05:21,2017-05-02 16:26:53,2017-05-04 14:46:33,2017-05-23,13.98,10.96,1,1,24.94,1,1,5.0,1.0,fd6be8b946505a1d1a15686ad6073310,19026,presidente prudente,SP,3.202476851851852,21.58681712962963,0,24.94
3902c863a4cc7b325b57a420f8012a0e,862d420e0338df399fda69c18a1ae556,delivered,2017-05-01 10:02:47,2017-05-01 10:10:17,2017-05-04 10:24:59,2017-05-09 11:04:10,2017-05-29,104.80000000000001,31.4,2,1,136.2,2,1,5.0,1.0,ee2c658af2a4b5ecdca87c7897b79026,72445,brasilia,DF,8.042627314814816,27.581400462962964,0,136.20000000000002
89b97127e91562d3568842d10a400161,00e3fdbce18ef97f5b13e1cc27e9dc98,delivered,2017-05-01 10:03:19,2017-05-04 10:35:10,2017-05-05 15:48:14,2017-05-12 07:56:30,2017-05-26,79.99,15.77,1,1,95.76,4,1,5.0,1.0,aabcd181e8b68df20212829acc386a2f,28680,cachoeiras de macacu,RJ,10.91193287037037,24.58103009259259,0,95.75999999999999
edc75396403e226e7ac4e42085860602,1242ec63ccc71cdb960422c3f26b9400,delivered,2017-05-01 10:16:29,2017-05-01 10:25:12,2017-05-02 07:37:57,2017-06-01 17:48:08,2017-06-02,164.33,21.6,1,1,185.93,10,1,5.0,1.0,6f146e4d85d91517d6065f2402b82dd0,62011,sobral,CE,31.313645833333332,31.571886574074075,0,185.93
e706765d0ab55ce790c7713ddc4e1ecf,2376cdfca9eb8eed042914e8705728b9,delivered,2017-05-01 10:20:06,2017-05-01 10:30:14,2017-05-04 13:10:01,2017-07-08 12:53:25,2017-05-25,37.8,29.04,2,1,66.84,1,1,,,b5841660cdccf5c0dde07b5f1728777f,88138,palhoca,SC,68.1064699074074,23.569375,1,66.84
