order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,gross_merchandise_value,freight_value,item_count,seller_count,payment_value,payment_installments,payment_types,review_score,review_count,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,actual_delivery_days,promised_delivery_days,is_late,net_revenue
0560d129c1357ea719aab1cf2cd4f03b,31fbacf0ea2089c524643a24907ff72f,delivered,2017-07-01 00:04:15,2017-07-01 00:15:36,2017-07-04 14:12:40,2017-07-06 18:25:36,2017-07-14,35.0,9.34,1,1,44.34,1,1,1.0,1.0,bc1b8aa17fbc6b2ebd22711951614b02,9420,ribeirao pires,SP,5.764826388888889,12.997048611111111,0,44.34
cec9f2d01230a5ec8b92b222bdcb3c41,1fbd8147176eca1835aa64b2f0e5e32f,delivered,2017-07-01 00:15:30,2017-07-01 14:43:45,2017-07-07 18:23:14,2017-07-17 20:33:40,2017-08-02,279.99,74.91,1,1,354.9,8,1,3.0,1.0,ece666ce869d4ab864a296b4f279525e,89460,canoinhas,SC,16.845949074074074,31.98923611111111,0,354.9
a42b8e89c40b20239fd256bd449eb7b7,f62a748374fb9339c8b2a648c160715b,delivered,2017-07-01 00:17:33,2017-07-01 00:25:13,2017-07-04 15:37:34,2017-07-10 18:53:37,2017-07-25,129.99,13.79,1,1,143.78,3,1,4.0,1.0,e46a2eeb7d8cd4dc8e79b4cbf6354fc0,36080,juiz de fora,MG,9.775046296296296,23.9878125,0,143.78
d8315a97f7666b5ec33f0f34dabc7856,6536b7e35e2598371da42ea384a43ddb,delivered,2017-07-01 02:53:19,2017-07-01 03:03:34,2017-07-04 14:16:31,2017-07-10 17:12:24,2017-07-31,282.8,30.71,2,2,313.51,10,1,5.0,1.0,760aa83faf9321a80f455369d7339a0a,89130,indaial,SC,9.596585648148148,29.879641203703702,0,313.51
b7633aa5145342cd219d1488b70ef2a6,73a3e120dc538ab196508572c13520b1,delivered,2017-07-01 04:22:21,2017-07-01 04:30:09,2017-07-04 14:32:15,2017-07-12 17:13:39,2017-08-02,200.0,136.6,4,1,336.6,10,1,5.0,1.0,dc813062e0fc23409cd255f7f53c7074,55293,garanhuns,PE,11.535625,31.8178125,0,336.6
154ff64668cf2822704c69bd957a8c6e,d5fc781810a027b383ef15f761be0959,delivered,2017-07-01 05:14:05,2017-07-04 04:15:15,2017-07-05 09:56:42,2017-07-06 15:57:34,2017-07-14,79.8,17.44,2,1,97.24,1,1,4.0,1.0,67d0c6bd30387f7d14aadae0d0beee4a,3017,sao paulo,SP,5.446863425925926,12.781886574074074,0,97.24
7597c7c4c83261b22f9e17126dd703e3,734618dbd23f573007a52fa66895ce42,delivered,2017-07-01 07:07:56,2017-07-01 07:23:40,2017-07-04 13:07:24,2017-07-07 19:17:28,2017-07-18,205.0,15.04,1,1,220.04,4,1,3.0,1.0,487e95378601c00342936b51ee9f50f2,11724,praia grande,SP,6.506620370370371,16.702824074074073,0,220.04
5753fab4ca88fe20c5a7e8c843941287,a01c9c3550b75773973bc2ee330b8e57,delivered,2017-07-01 08:34:20,2017-07-01 08:45:07,2017-07-03 13:11:51,2017-07-05 13:24:34,2017-07-25,99.9,16.46,1,1,116.36,2,1,5.0,1.0,0bc1ac923590afca3452e6a9507efe09,12900,braganca paulista,SP,4.201550925925926,23.642824074074074,0,116.36000000000001
f8276f728f18fb120f0404c7444fdc30,c330e15c594fba46d26cc80beb73b06f,delivered,2017-07-01 09:25:44,2017-07-01 09:43:41,2017-07-06 15:22:23,2017-07-11 17:55:47,2017-07-21,89.9,12.13,1,1,102.03,5,1,4.0,1.0,ef762e9ac267eceb5bddd89b44a74075,8260,sao paulo,SP,10.354201388888889,19.60712962962963,0,102.03
1c8eb5af70baf6e4b24cb34d8a8df501,2086f96c2dbc3656d9843850da7e8ca9,delivered,2017-07-01 09:30:08,2017-07-01 09:43:42,2017-07-04 19:02:19,2017-07-13 19:15:26,2017-07-25,49.0,15.1,1,1,64.1,2,1,5.0,1.0,fe9e7e3770e87bb00445911e06d77d20,25901,mage,RJ,12.406458333333333,23.604074074074074,0,64.1
a9e82e27071377dd0aeea6b3f4352cd1,667e983972ff288d808315f519970c0c,delivered,2017-07-01 09:34:04,2017-07-04 04:10:28,2017-07-06 15:29:25,2017-07-26 17:57:50,2017-07-27,167.68,48.95,3,2,216.63,1,1,5.0,1.0,f8666e50d990ee722b53e8a3bdc57fbe,29375,venda nova do imigrante,ES,25.34983796296296,25.60134259259259,0,216.63
076594c6ae7f8e1157b7321c148efa86,8c4a94e823813e9e03460f5f42ce4fe8,delivered,2017-07-01 09:43:49,2017-07-01 09:55:11,2017-07-07 18:44:45,2017-07-20 19:09:47,2017-07-31,159.99,38.96,1,1,198.95,1,1,5.0,1.0,be4656d02bf1e9d6663764ac9c7909ef,35160,ipatinga,MG,19.393032407407407,29.59457175925926,0,198.95000000000002
ceca47d82e889cd6dc7b1fcb59e79df0,6669e25f61e1243fb6d2bf035ae6704e,delivered,2017-07-01 10:06:45,2017-07-01 10:15:20,2017-07-04 15:24:40,2017-07-11 22:22:11,2017-07-21,19.9,11.85,1,1,31.75,3,1,5.0,1.0,0c6ee5a0c01f34c0c3a593d188a0d9a3,12090,taubate,SP,10.510717592592593,19.578645833333333,0,31.75
85c86d629e3c5e477f457be9db748d3b,e9c7d222316ca2c78cbf05d83c1e9fa0,delivered,2017-07-01 10:07:41,2017-07-04 04:44:36,2017-07-05 08:51:48,2017-07-10 17:32:16,2017-07-25,56.0,36.05,1,1,92.05,1,1,5.0,1.0,00d7e54ab8c5d9916f19209dbaacbb3d,6114,osasco,SP,9.308738425925926,23.577997685185185,0,92.05
b787096bc96d359f4bacc2f80047c2af,5f9740b680b9fd7d7c2185ca0fe1f574,delivered,2017-07-01 10:13:00,2017-07-01 10:25:15,2017-07-04 12:17:54,2017-07-06 11:58:04,2017-07-17,72.0,13.08,1,1,85.08,3,1,5.0,1.0,904c522e8faf10a3784a5862ca68867b,4474,sao paulo,SP,5.072962962962963,15.574305555555556,0,85.08
71eb50917f5fc3dad71d5db670959dc5,cac1bebaac8369cf3c90084ad62bc4cf,delivered,2017-07-01 10:34:45,2017-07-01 10:45:19,2017-07-03 13:27:00,2017-07-06 15:46:01,2017-07-21,49.0,12.69,1,1,61.69,1,1,5.0,1.0,19de4cc79e2c2986e70b155b7631f61c,13571,sao carlos,SP,5.216157407407407,19.559201388888887,0,61.69
672b229b951f5c0e6a574808b406bd53,9c5e881d4f16a4163a6590eb6c34aee0,delivered,2017-07-01 10:59:35,2017-07-01 11:10:07,2017-07-04 13:17:58,2017-07-10 22:02:49,2017-07-21,79.99,11.76,1,1,91.75,6,1,1.0,1.0,465e51024fe9a6751b181c419758e598,7810,franco da rocha,SP,9.460578703703703,19.54195601851852,0,91.75
e0aadee588e476e3a004e56c8fc3c645,6a85222aa87619e9aef296bb6166970a,delivered,2017-07-01 11:00:49,2017-07-02 11:05:09,2017-07-04 13:23:37,2017-07-11 17:44:26,2017-07-25,999.99,101.52,1,1,1101.51,1,1,4.0,1.0,1522db025aa5d6fe7db87e3505b64023,80020,curitiba,PR,10.280289351851852,23.541099537037038,0,1101.51
e67c98054d83d2b7a9ba6e37eb2ca005,c838e44ef735bf81eaaf088eca9e4b18,delivered,2017-07-01 11:07:50,2017-07-01 11:24:06,2017-07-04 14:59:56,2017-07-05 13:12:42,2017-07-14,40.6,16.54,2,1,57.14,2,1,5.0,1.0,97d757d6e63c1cbcaa17689df4240d22,5664,sao paulo,SP,4.086712962962963,12.536226851851852,0,57.14
cdc80ab03580d7d907ecd33ae7818caa,cce1958e8abce973e3d29474e46c3a14,delivered,2017-07-01 11:19:58,2017-07-04 04:50:27,2017-07-07 18:56:33,2017-07-13 21:41:07,2017-07-21,89.9,12.13,1,1,102.03,1,1,3.0,1.0,6d5d58a5892a5ce6f002010853e552fe,6790,taboao da serra,SP,12.431354166666667,19.527800925925927,0,102.03
81352f62b2d216f1f6a45bcbb978b078,d531a466916c3e5000d9464bce50c199,delivered,2017-07-01 11:26:53,2017-07-01 11:44:08,2017-07-04 14:13:36,2017-07-18 22:09:50,2017-07-21,42.9,12.69,1,1,55.59,3,1,5.0,1.0,4f9ab4b3b6fea830e52173f82a7d5efd,9810,sao bernardo do campo,SP,17.446493055555557,19.522997685185185,0,55.589999999999996
7fc9bc524999371333a753158b5569ce,90227e52d4a22770ca74c68237962650,delivered,2017-07-01 11:59:08,2017-07-01 13:50:19,2017-07-04 18:28:23,2017-07-18 18:59:45,2017-07-27,129.0,20.14,1,1,149.14,2,1,5.0,1.0,fb9fda4bf298294256fe6813651849df,37795,andradas,MG,17.292094907407407,25.50060185185185,0,149.14
d33982acfe99b8e0b0383c2ce8ae19bf,6ef09d39e91a32898a1904257ed64b96,delivered,2017-07-01 12:02:13,2017-07-01 12:15:13,2017-07-04 12:22:07,2017-07-08 12:16:49,2017-07-14,384.9,35.15,2,1,420.05,10,1,5.0,1.0,59deaa85810b3c3af6536e02d782a90c,7161,guarulhos,SP,7.010138888888889,12.498460648148148,0,420.04999999999995
12809f06294a669708dc0edcb403b507,4ff9971cea5dbb771a4a3950146cf123,delivered,2017-07-01 12:10:10,2017-07-01 12:23:55,2017-07-04 15:52:00,2017-07-12 13:06:56,2017-07-27,99.6,32.22,2,1,131.82,3,1,2.0,1.0,9c46e32317aaa01d6c19dc03d49a512b,97035,santa maria,RS,11.039421296296297,25.492939814814815,0,131.82
1cf718e4825b60483e960187443209f1,27982915123a800b423be0df3ffd8352,delivered,2017-07-01 12:25:06,2017-07-01 12:35:18,2017-07-05 18:06:18,2017-07-14 19:03:07,2017-08-04,79.0,15.3,1,1,94.3,4,1,4.0,1.0,2f03be5e4c6fb7a4dee6f9b4b029a21a,18046,sorocaba,SP,13.276400462962963,33.482569444444444,0,94.3
01667048de265bad400b945f29b52526,de803ca99877b56ce0d121b7e2d57bc5,delivered,2017-07-01 12:25:09,2017-07-01 12:35:17,2017-07-03 15:56:23,2017-07-17 18:12:46,2017-07-25,230.0,16.36,1,1,246.36,10,1,5.0,1.0,675bbd87e94431bd6c6fc90aefa1427d,35170,coronel fabriciano,MG,16.241400462962964,23.482534722222223,0,246.36
538c572a252f5c6e5cc6a9f172c47a0e,38312840724ceeaffab5dda0694f9b91,delivered,2017-07-01 12:32:51,2017-07-01 12:45:13,2017-07-03 17:17:51,2017-07-12 17:27:46,2017-07-27,79.9,19.8,1,1,99.7,7,1,5.0,1.0,d0248c662a32d91e0021b5bc231d58c2,39960,jequitinhonha,MG,11.204803240740741,25.4771875,0,99.7
123f71cca05589d95c28c582ccb1d864,a9db2580134c7016c6214deb3f344dfa,delivered,2017-07-01 13:23:05,2017-07-01 13:35:12,2017-07-06 09:46:59,2017-07-12 18:47:06,2017-07-25,129.0,16.66,1,1,145.66,3,1,4.0,1.0,fa788f3f67e9ba1153204688677872c9,13732,mococa,SP,11.225011574074074,23.442303240740742,0,145.66
ea45c5d93de960e552a6a9987e6ea044,8e3edf5b08d73a7548f03270e961cb76,delivered,2017-07-01 13:52:53,2017-07-01 15:50:17,2017-07-05 13:12:15,2017-07-14 19:14:17,2017-07-31,114.9,20.04,1,1,134.94,2,1,5.0,1.0,d5144ba3b5b50abd45f36861e26386c7,72800,luziania,GO,13.223194444444445,29.421608796296297,0,134.94
b522474ba0639dd0385e4918d46ddcba,1dec5968d57ad73965f305ba85654eda,delivered,2017-07-01 14:02:36,2017-07-01 14:15:11,2017-07-03 12:35:48,2017-07-21 19:08:10,2017-08-08,55.9,27.24,1,1,83.14,1,1,1.0,2.0,a95637272721257c61a75e2ec767eb3f,69050,manaus,AM,20.212199074074075,37.41486111111111,0,83.14
6f20546433de334abe46b79336ead4b8,ff6c3212b27c4cdb484f84345be9c79e,delivered,2017-07-01 14:16:38,2017-07-04 04:45:17,2017-07-10 22:52:02,2017-07-24 15:42:17,2017-07-25,159.0,38.95,1,1,197.95,1,1,2.0,1.0,522330e203f9f930fa7b014442654623,95552,capivari do sul,RS,23.059479166666666,23.40511574074074,0,197.95
65a6146689b83878d498e1a7d03782c7,da4cc8456680d5049f400002411f7009,delivered,2017-07-01 14:17:22,2017-07-01 14:30:10,2017-07-03 13:26:58,2017-07-07 16:48:42,2017-07-27,69.0,17.73,1,1,86.73,4,1,5.0,1.0,a14303a63c31ebd333ac1831067bdcfa,95885,imigrante,RS,6.105092592592593,25.40460648148148,0,86.73
0581cc006c5d0b4351b5435336828add,46fe2c3e3a512f1d45f193379522a24e,delivered,2017-07-01 14:37:02,2017-07-01 14:45:13,2017-07-04 14:32:15,2017-07-13 14:59:40,2017-07-31,349.99,20.69,1,1,370.68,1,2,5.0,1.0,53a3848ef62bc586e56c66f273a83b10,92412,canoas,RS,12.015717592592592,29.390949074074076,0,370.68
284f45ebbf2b9dae5ad6699417798e08,d4ba90ce0c49bffcd1b221f4bd2e9741,delivered,2017-07-01 15:09:06,2017-07-01 15:24:00,2017-07-06 15:45:57,2017-07-18 16:44:11,2017-07-25,69.0,28.2,2,1,97.2,1,1,5.0,1.0,08a151ec3a5cbe140edd1fa285f6c853,25550,sao joao de meriti,RJ,17.06603009259259,23.368680555555557,0,97.2
c7a54ce7b7ea4ea4ef38fbcfd8dc7ddc,68fab7c6b16182d860c5e6fa35866350,delivered,2017-07-01 15:09:54,2017-07-01 15:23:58,2017-07-03 14:55:31,2017-07-05 14:58:02,2017-07-14,24.99,7.78,1,1,32.77,1,1,5.0,1.0,0b3e3a71aeb99ddc90bedd863b16b6f0,1230,sao paulo,SP,3.9917592592592595,12.368125,0,32.769999999999996
afa55ffba5406e8d57a55d54dbc341dd,a48fa1f24d7f797f5c81c688f141a401,delivered,2017-07-01 15:11:07,2017-07-01 15:23:55,2017-07-04 09:43:20,2017-07-12 19:04:39,2017-07-27,32.64,14.1,1,1,46.74,4,1,3.0,1.0,d2e23ff3c5cfc8bb4f3a589735abdec7,21320,rio de janeiro,RJ,11.162175925925926,25.367280092592594,0,46.74
26d3771b463a99f7dca5a96346871d48,af632360b0419c8b796d680b15acafb9,delivered,2017-07-01 15:16:12,2017-07-01 15:25:13,2017-07-03 18:07:40,2017-07-19 17:54:48,2017-08-02,783.14,21.92,1,1,805.06,1,1,5.0,1.0,f1fe2c49ea8099e0e531fd905a09c6bb,48005,alagoinhas,BA,18.11013888888889,31.36375,0,805.06
4f4aab3539f49d375bf09c03c7f9fac1,b3804c2e5b95f6634ff9a52c4b0b80bd,delivered,2017-07-01 15:20:57,2017-07-01 15:35:17,2017-07-04 16:43:42,2017-07-12 10:53:45,2017-07-31,18.99,16.79,1,1,35.78,3,1,4.0,1.0,87e8d95ce4525028ba4c91e86cb2a421,93125,sao leopoldo,RS,10.814444444444444,29.36045138888889,0,35.78
0c325ea6925de749e1420be0cf43587c,e03505278b34146e87c0b4eb41e4f082,delivered,2017-07-01 15:27:23,2017-07-01 15:43:50,2017-07-05 12:00:33,2017-07-10 17:17:21,2017-07-25,139.9,16.74,1,1,156.64,1,1,4.0,1.0,c082f4437360e3466068035e94a3345b,18540,porto feliz,SP,9.07636574074074,23.355983796296297,0,156.64000000000001
54e94d7472f210caad2b04b193bb4817,0b01e830348776e4260c95c0d450aa3a,delivered,2017-07-01 15:29:35,2017-07-04 04:03:59,2017-07-05 13:29:44,2017-07-07 21:05:06,2017-07-21,24.9,11.85,1,1,36.75,1,1,4.0,1.0,e0c8c4cb49870b573b9904f44a4d0412,13140,paulinia,SP,6.232997685185185,19.35445601851852,0,36.75
e1da8361c76cab67aa3588a1fbf1af54,dd854e24b40e3bc2b306946dee252015,delivered,2017-07-01 15:42:32,2017-07-04 04:10:19,2017-07-04 14:52:46,2017-07-12 20:17:57,2017-07-25,235.99,17.41,1,1,253.4,1,1,2.0,1.0,a8ee33e35637322a81a8c26592f6ce36,35162,ipatinga,MG,11.191261574074074,23.345462962962962,0,253.4
0d5ce32fbaa548555dac4bee840d7705,188aa21ac1cf80f11848cbcd18973315,delivered,2017-07-01 15:47:06,2017-07-01 16:03:36,2017-07-21 15:22:51,2017-08-24 18:35:30,2017-10-19,189.8,76.42,2,1,266.22,1,1,2.0,1.0,147946615070313e4fc00fb602b39c68,59810,portalegre,RN,54.11694444444444,109.34229166666667,0,266.22
f56fc50c76285f17b655e6bd5a210799,5fcb65ba68f3aca54fa0c221d8b7150c,delivered,2017-07-01 15:59:33,2017-07-01 16:10:14,2017-07-03 14:00:34,2017-07-18 21:37:28,2017-07-28,45.95,15.1,1,1,61.05,6,1,5.0,1.0,d653c4815b8acc1fc51ff80339329490,88509,lages,SC,17.23466435185185,26.333645833333332,0,61.050000000000004
8eee4e1e428f76520ca03af043ace939,a71f52e216620305e7028f51100b69a8,delivered,2017-07-01 16:25:53,2017-07-01 16:43:50,2017-07-03 15:21:39,2017-07-11 13:06:46,2017-07-25,129.99,18.16,1,1,148.15,5,1,5.0,1.0,693d4dc072a4cbdfa19501dbab1c7ad1,27998,carapebus,RJ,9.861724537037038,23.315358796296298,0,148.15
084f5caa157d28601e72b588e656e3ec,145d10d2c740be50c50d82f083a813b1,delivered,2017-07-01 16:43:58,2017-07-01 16:55:16,2017-07-03 13:34:50,2017-07-11 18:47:32,2017-08-02,629.0,67.08,1,1,696.08,10,1,5.0,1.0,6263c619d9d052abcb21fefd9bb500d9,37026,varginha,MG,10.085810185185185,31.302800925925926,0,696.08
50dd2a49e14604137b84567d5c9e0c8c,1ede25f1583f9a3a558b5a69f1931459,delivered,2017-07-01 16:52:31,2017-07-01 17:05:07,2017-07-10 19:48:02,2017-07-14 18:14:48,2017-07-21,34.9,12.48,1,1,47.38,1,1,5.0,1.0,f9a58ecfdfe297ff568ba65174d837cb,86350,santa mariana,PR,13.057141203703704,19.296863425925928,0,47.379999999999995
9e7147a6ff3d5299da2672e1c64c9c49,69c44cafad4d74413ddd820f77d755a9,delivered,2017-07-01 16:55:23,2017-07-02 16:45:10,2017-07-05 16:36:32,2017-08-11 18:57:03,2017-08-04,49.3,38.14,1,1,87.44,6,1,1.0,1.0,b2e2fadc1c50fcc84b22aa326c648b83,59054,natal,RN,41.08449074074074,33.29487268518518,1,87.44
4d4c70fd93cbc8282de897a5bc68e7b6,1085b087e5c5cb7874f3b685eed5fc58,delivered,2017-07-01 16:58:26,2017-07-01 17:10:15,2017-07-05 13:22:24,2017-07-17 12:42:16,2017-07-25,579.9,18.81,1,1,598.71,10,1,5.0,1.0,e7121d8ee3e85dd6179d14a6066b1218,36855,eugenopolis,MG,15.822106481481482,23.29275462962963,0,598.7099999999999
124fb051a9788c8feb53429fb1612760,7595f0de4868abaec15c442659fdace2,delivered,2017-07-01 16:58:53,2017-07-01 17:10:15,2017-07-04 06:23:24,2017-07-11 16:42:08,2017-07-28,149.0,16.48,1,1,165.48,8,1,5.0,1.0,312c57b3499e3341ae8b400cb88f4cbd,22753,rio de janeiro,RJ,9.988368055555556,26.29244212962963,0,165.48
3742e108eff3341dbaa5e22f6e2fd38b,44055fae77e1dfd38877dae25d55aff7,delivered,2017-07-01 17:52:50,2017-07-01 18:05:22,2017-07-05 15:33:15,2017-07-11 20:52:21,2017-07-27,34.9,15.1,1,1,50.0,1,1,5.0,1.0,294acd07163ef935a1719bacd53c0040,99150,marau,RS,10.124664351851852,25.25497685185185,0,50.0
94e3a1e85a53a8ec73ca2453f310aa5d,ce53557bd511a76d02ede6787c24773e,delivered,2017-07-01 18:37:05,2017-07-01 18:45:14,2017-07-03 18:05:49,2017-07-07 20:09:27,2017-07-27,118.9,18.4,1,1,137.3,5,1,5.0,1.0,0c25efdac557ad14ea9fab26cd008f4e,87303,campo mourao,PR,6.064143518518518,25.224247685185187,0,137.3
