order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,gross_merchandise_value,freight_value,item_count,seller_count,payment_value,payment_installments,payment_types,review_score,review_count,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,actual_delivery_days,promised_delivery_days,is_late,net_revenue
80c86e92eef37052119cf0e9a402000a,4f0e61854cebd81bf24298cea5d99a7d,delivered,2017-10-01 00:03:33,2017-10-03 04:04:38,2017-10-04 12:14:37,2017-10-06 18:26:36,2017-10-18,35.0,7.78,1,1,42.78,1,1,5.0,1.0,b7cff635b3789bb1c7f1c4c0f4cda419,13283,vinhedo,SP,5.766006944444444,16.997534722222223,0,42.78
f9a6e72c6b5a49a9aaa0a85b32adc581,3f6fd186f7e40f9cd5a3c8c3965b7c48,delivered,2017-10-01 00:06:09,2017-10-01 00:28:20,2017-10-02 19:52:18,2017-10-13 19:44:08,2017-10-31,184.6,18.54,1,1,203.14,7,1,5.0,1.0,c822278f481496d96d7e830d49d64b65,80050,curitiba,PR,12.818043981481482,29.995729166666667,0,203.14
aefefdda7b7a272ca35c44b82b643104,fd129ee6af6e2c7043f8029e814a7ad9,delivered,2017-10-01 00:15:12,2017-10-03 04:05:06,2017-10-04 10:18:15,2017-10-09 17:48:09,2017-11-01,29.99,31.02,1,1,61.01,1,1,4.0,1.0,6349ef91b6fd64652c8dab6fda20c2ee,65048,sao luis,MA,8.731215277777778,30.989444444444445,0,61.01
38c08fbad68f49682733a8d83e997aa6,ddf7eddfa863931d992313aa1b1ccf79,delivered,2017-10-01 00:19:04,2017-10-01 00:35:17,2017-10-02 18:18:16,2017-10-10 15:42:25,2017-10-18,45.0,7.78,1,1,52.78,1,1,1.0,1.0,3a0eb98df6a9dd91b05ba93312f0dc95,1315,sao paulo,SP,9.641215277777778,16.98675925925926,0,52.78
cd9cbb9b4a02d47f00a71acb290605a6,4c48165dc00ccdb7a8952402521ee550,delivered,2017-10-01 01:10:18,2017-10-02 22:03:53,2017-10-04 20:47:59,2017-10-16 19:19:37,2017-11-01,473.49,51.599999999999994,2,2,525.09,8,1,5.0,1.0,74ee9b191b2531c511d1d30375d2284b,46900,seabra,BA,15.756469907407407,30.951180555555556,0,525.09
4a9dc2faaef0d40f57769730138a0be2,af240c0b6fd782ac3d4665c207184d29,delivered,2017-10-01 01:35:02,2017-10-03 04:05:08,2017-10-17 19:13:16,2017-10-25 19:44:05,2017-10-30,180.0,71.68,4,1,251.68,1,1,5.0,1.0,c7747e77c94485049c81a1f6ed23b446,38408,uberlandia,MG,24.756284722222222,28.93400462962963,0,251.68
cc97c71d908caa2c0b5754b35ebaccd8,f93d45c8956eda83cf46d2e0ce19e910,delivered,2017-10-01 01:48:27,2017-10-02 01:56:15,2017-10-03 17:38:02,2017-10-12 14:12:15,2017-11-10,79.0,42.58,1,1,121.58,10,1,5.0,1.0,a76db88dcbdb1cd9c74b6c2c30b2b89a,57035,maceio,AL,11.516527777777778,39.9246875,0,121.58
efc62033f5121310c119db54930b84e4,27e25db300f4ce83301e6e4d6225532c,delivered,2017-10-01 05:09:25,2017-10-01 05:24:32,2017-10-02 17:32:20,2017-10-10 19:35:59,2017-10-31,29.0,16.79,1,1,45.79,2,1,5.0,1.0,b210143805b6aa5e382fb2acc7b26e88,78700,rondonopolis,MT,9.601782407407407,29.785127314814815,0,45.79
8b050d41c0452652c3f1a6cd855005b1,6f7e05f9beee9d934ffcf02bb309d52a,delivered,2017-10-01 07:50:32,2017-10-02 22:03:56,2017-10-04 12:36:10,2017-10-07 13:13:02,2017-10-19,209.99,12.67,1,1,222.66,10,1,4.0,1.0,6217b475b3457f5b2c33a4d43c332e54,11446,guaruja,SP,6.223958333333333,17.67324074074074,0,222.66
9b09d38304dcaca0cd68c1e70247ca62,36bc2194dd0d911e897fc2db8ac76827,delivered,2017-10-01 08:20:11,2017-10-01 08:35:14,2017-10-03 13:17:51,2017-10-14 12:03:51,2017-10-30,149.9,21.89,1,1,171.79,3,1,5.0,1.0,ac987d464574ee0f743f9b630f937a27,52051,recife,PE,13.155324074074073,28.652650462962963,0,171.79000000000002
65eba24f6b354696a553f0fe9719ac31,15e61b14dbefc4eff85195e9f2f056a5,delivered,2017-10-01 08:22:47,2017-10-01 08:35:15,2017-10-03 00:15:05,2017-10-05 20:37:45,2017-10-24,169.0,13.52,1,1,182.52,1,1,5.0,1.0,2d1673afec3c23bb2d7456b555264fa0,18400,itapeva,SP,4.510393518518518,22.650844907407407,0,182.52
db97652cf517d2cd03db63dec489ca62,a02f66c3af7b16eec19ddcd98b645fe3,delivered,2017-10-01 08:57:03,2017-10-01 09:14:07,2017-10-02 19:32:57,2017-10-03 14:23:50,2017-10-18,19.9,7.78,1,1,27.68,1,1,3.0,1.0,b3548d0cec408ae13d143bb4eeebaa6c,13323,salto,SP,2.2269328703703706,16.62704861111111,0,27.68
