order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,gross_merchandise_value,freight_value,item_count,seller_count,payment_value,payment_installments,payment_types,review_score,review_count,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,actual_delivery_days,promised_delivery_days,is_late,net_revenue
4f6daad34df49e10c8072b33faafcb2a,73eb345e2b03af4125d07ca4a250d06a,delivered,2018-01-01 02:48:41,2018-01-01 02:58:25,2018-01-05 18:36:58,2018-01-30 18:43:20,2018-02-05,148.0,36.36,1,1,184.36,6,1,5.0,1.0,1014f90d8a2b105b55da659d50f73625,57015,maceio,AL,29.66295138888889,34.8828587962963,0,184.36
0462bad26ccfb8508951beb9ea398ae1,b1449a43a666cba48f485fff0a509b8e,delivered,2018-01-01 08:37:46,2018-01-01 08:48:19,2018-01-02 17:42:48,2018-01-23 18:15:19,2018-02-09,151.2,18.31,1,1,169.51,4,1,5.0,1.0,9443ba3216ed3d0c97bc6f688b181e3b,29600,afonso claudio,ES,22.40107638888889,38.64043981481481,0,169.51
fbe41a4974e4a492e085d90e5be0b3e3,3afe7d56a3df6e202fc6b851b1cfce3b,delivered,2018-01-01 08:45:04,2018-01-01 08:55:31,2018-01-02 22:33:59,2018-01-05 14:18:41,2018-01-29,43.2,11.85,1,1,55.05,3,1,5.0,1.0,0b204f7a8ce8a7b5575b7e5861e3d3ef,12215,sao jose dos campos,SP,4.231678240740741,27.63537037037037,0,55.050000000000004
67a98eaf984ba84c596f9f5456634f20,b2706ca3ca9a2846e387cb6ed9e74c5a,delivered,2018-01-01 09:36:21,2018-01-01 09:46:25,2018-01-02 20:44:41,2018-01-13 00:43:32,2018-02-01,139.0,50.84,1,1,189.84,3,1,5.0,1.0,011785063c56f2c239064f603bf02a05,72872,valparaiso de goias,GO,11.629988425925927,30.599756944444444,0,189.84
7d0a0773edc4bdca0ef6ab55777718a7,a5c957468ed6f0d66633b446e17e9865,delivered,2018-01-01 10:24:03,2018-01-03 04:14:33,2018-01-05 20:54:35,2018-01-09 13:13:33,2018-01-18,99.0,7.95,1,1,106.95,1,1,5.0,1.0,8e0d53bac62a9ff14875b57413d6e265,2998,sao paulo,SP,8.117708333333333,16.566631944444445,0,106.95
314277faca3df2b7c0def6499dc16867,b0369ba1585d7b8ad5593c0f95c4316a,delivered,2018-01-01 10:26:08,2018-01-03 04:34:26,2018-01-05 22:20:21,2018-01-08 19:16:08,2018-01-19,35.98,15.56,2,1,51.54,1,1,1.0,1.0,3da7d5591566b89e7d6c21818a914742,13150,cosmopolis,SP,7.368055555555555,17.565185185185186,0,51.54
3fdebcfe1a2cdcd4ee2770a2e28b2af4,d6540fd1f5f05337ee0715aeb83b08db,delivered,2018-01-01 10:55:58,2018-01-01 11:07:19,2018-01-03 21:52:38,2018-01-08 16:15:24,2018-01-18,89.9,13.18,1,1,103.08,1,1,5.0,1.0,60fcf08cf11d8ccba7ea0b2c06ea1f70,5818,sao paulo,SP,7.221828703703704,16.544467592592593,0,103.08000000000001
7c40601f78201a5c1fd06535bec6a480,616134b157c9872424b90e0792bb6f68,delivered,2018-01-01 10:58:04,2018-01-01 11:07:19,2018-01-05 18:47:56,2018-01-11 21:43:00,2018-01-24,23.99,11.85,1,1,35.84,1,1,5.0,1.0,9767561f8185197b129c1efb62917f45,13540,corumbatai,SP,10.44787037037037,22.54300925925926,0,35.839999999999996
559115c14f48d999adcc027b4a702c8b,58838d64c9fb6e9e3712b41c35024f0d,delivered,2018-01-01 11:03:00,2018-01-01 11:10:30,2018-01-02 16:55:19,2018-01-08 19:59:04,2018-01-18,49.0,7.78,1,1,56.78,1,1,5.0,1.0,d2b43629cd9b4c39577a06ef790e9698,4805,sao paulo,SP,7.372268518518519,16.539583333333333,0,56.78
cc89389bd59dfd8cdf5b4490dec5df27,ea30d9a61fecff76bd58e5c62f4379b7,delivered,2018-01-01 11:39:28,2018-01-01 11:46:18,2018-01-03 17:38:50,2018-01-09 00:12:22,2018-02-07,49.0,16.11,1,1,65.11,1,1,3.0,1.0,38b4470d64fabed66ce747ebabae730e,28880,barra de sao joao,RJ,7.5228472222222225,36.51425925925926,0,65.11
